Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
simple-golden-bedroom-pendant,,,,,,,,clear glass,,3 lights round,,,32429862-clear-glass-3-lights-round,0.0,,deny,manual,1104.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1209097884.jpg?v=1599525433,3,,,,,,,,,,,,,,,,,,,kg,,,
simple-golden-bedroom-pendant,,,,,,,,amber glass,,1 lights,,,32429862-amber-glass-1-lights,0.0,,deny,manual,440.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1209097882.jpg?v=1599525433,4,,,,,,,,,,,,,,,,,,,kg,,,
simple-golden-bedroom-pendant,,,,,,,,amber glass,,3 lights rectangular,,,32429862-amber-glass-3-lights-rectangular,0.0,,deny,manual,1104.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
simple-golden-bedroom-pendant,,,,,,,,amber glass,,3 lights round,,,32429862-amber-glass-3-lights-round,0.0,,deny,manual,1104.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
simple-golden-bedroom-pendant,,,,,,,,smoke gary,,1 lights,,,32429862-smoke-gary-1-lights,0.0,,deny,manual,440.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
simple-golden-bedroom-pendant,,,,,,,,smoke gary,,3 lights rectangular,,,32429862-smoke-gary-3-lights-rectangular,0.0,,deny,manual,1104.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
simple-golden-bedroom-pendant,,,,,,,,smoke gary,,3 lights round,,,32429862-smoke-gary-3-lights-round,0.0,,deny,manual,1104.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
industrial-hat-pendant,Industrial Hat Pendant,"<p></p><p><!--?xml version=""1.0"" encoding=""UTF-8""?-->Industrial pendant lamps for your ceiling. Illuminate any modern home the right way. Look no further. Contact our experienced customer service staff, if you have any inquiries before placing an order. Your satisfaction is our number one priority. Free worldwide shipping.<span><strong><br></strong></span></p><p><span><strong>Brand Name:</strong> nomsun</span><br><span><strong>Is Bulbs Included:</strong> No</span><br><span><strong>Base Type:</strong> E27</span><br><span><strong>Is Dimmable:</strong> No</span><br><span><strong>Switch Type:</strong> None</span><br><span><strong>Voltage:</strong> 110V</span><br><span><strong>Finish:</strong> iron</span><br><span><strong>Model Number:</strong> CCL103</span><br><span><strong>Shade Type:</strong> Metal</span><br><span><strong>Power Source:</strong> AC</span><br><span><strong>Certification:</strong> CQC</span><br><span><strong>Features:</strong> modern chandelier</span><br><span><strong>Installation Type:</strong> Flush Mount</span><br><span><strong>Item Type:</strong> Chandeliers</span><br><span><strong>Body Material:</strong> iron</span><br><span><strong>Warranty:</strong> 2 years</span><br><span><strong>Style:</strong> Traditional</span><br><span><strong>Light Source:</strong> Incandescent Bulbs</span><br><span><strong>Shade Direction:</strong> Up &amp; Down</span></p>",LUXURY FURNITURE,"",Lighting,true,Title,Default Title,,,,,29384250-black-color-diameter-22cm,0.0,,deny,manual,166.40,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1326178055.jpg?v=1599525428,1,,false,,,,,,,,,,,,,,,,,kg,,,active
industrial-hat-pendant,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1326178056.jpg?v=1599525428,2,,,,,,,,,,,,,,,,,,,,,,
industrial-hat-pendant,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1326178057.jpg?v=1599525428,3,,,,,,,,,,,,,,,,,,,,,,
creative-glass-orb-pendant,Creative Glass Orb Pendant,"<p></p><p><!--?xml version=""1.0"" encoding=""UTF-8""?-->Glass orb pendants for you. Illuminate any modern home the right way. Look no further. Contact our experienced customer service staff, if you have any inquiries before placing an order. Your satisfaction is our number one priority. Free worldwide shipping.<span><strong><br></strong></span></p><p><span><strong>Brand Name:</strong> Great-JUNAMT</span><br><span><strong>Is Bulbs Included:</strong> Yes</span><br><span><strong>Is Dimmable:</strong> No</span><br><span><strong>Switch Type:</strong> None</span><br><span><strong>Voltage:</strong> 90-260V</span><br><span><strong>Voltage:</strong> 110V</span><br><span><strong>Voltage:</strong> 220V</span><br><span><strong>Model Number:</strong> czx161</span><br><span><strong>Shade Type:</strong> Frosted Glass</span><br><span><strong>Power Source:</strong> AC</span><br><span><strong>Certification:</strong> CCC</span><br><span><strong>Certification:</strong> ce</span><br><span><strong>Certification:</strong> FCC</span><br><span><strong>Installation Type:</strong> Flush Mount</span><br><span><strong>Item Type:</strong> Chandeliers</span><br><span><strong>Body Material:</strong> iron</span><br><span><strong>Warranty:</strong> 3 years</span><br><span><strong>Style:</strong> Modern</span><br><span><strong>Light Source:</strong> LED Bulbs</span><br><span><strong>Shade Direction:</strong> Down</span></p>",LUXURY FURNITURE,"",Lighting,true,Lampshade Color,Diameter 15cm,Number of Lights,the wire 150cm,,,23827101-diameter-15cm-the-wire-150cm,0.0,,deny,manual,360.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1333449709.jpg?v=1599525425,1,,false,,,,,,,,,,,,,,,,,kg,,,active
creative-glass-orb-pendant,,,,,,,,Diameter 20cm,,the wire 150cm,,,23827101-diameter-20cm-the-wire-150cm,0.0,,deny,manual,468.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1088782856.jpg?v=1599525425,2,,,,,,,,,,,,,,,,,,,kg,,,
creative-glass-orb-pendant,,,,,,,,Diameter 25cm,,the wire 150cm,,,23827101-diameter-25cm-the-wire-150cm,0.0,,deny,manual,588.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1088782844.jpg?v=1599525425,3,,,,,,,,,,,,,,,,,,,kg,,,
creative-glass-orb-pendant,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1088782848.jpg?v=1599525425,4,,,,,,,,,,,,,,,,,,,,,,
creative-glass-orb-pendant,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1088782835.jpg?v=1599525425,5,,,,,,,,,,,,,,,,,,,,,,
vintage-metal-star-chandelier,Vintage Metal Star Chandelier,"<p></p><p><!--?xml version=""1.0"" encoding=""UTF-8""?-->Metal star chandeliers are the best. Illuminate any modern home the right way. Look no further. Contact our experienced customer service staff, if you have any inquiries before placing an order. Your satisfaction is our number one priority. Free worldwide shipping.<span><strong><br></strong></span></p><p><span><strong>Brand Name:</strong> NoEnName_Null</span><br><span><strong>Is Bulbs Included:</strong> No</span><br><span><strong>Base Type:</strong> E27</span><br><span><strong>Is Dimmable:</strong> No</span><br><span><strong>Switch Type:</strong> Push Button Switch</span><br><span><strong>Voltage:</strong> 110V</span><br><span><strong>Voltage:</strong> 220V</span><br><span><strong>Voltage:</strong> 240V</span><br><span><strong>Voltage:</strong> 90-260V</span><br><span><strong>Finish:</strong> iron</span><br><span><strong>Model Number:</strong> 537937409120xx</span><br><span><strong>Shade Type:</strong> Shadeless</span><br><span><strong>Power Source:</strong> AC</span><br><span><strong>Certification:</strong> CCC</span><br><span><strong>Certification:</strong> ce</span><br><span><strong>Certification:</strong> ROHS</span><br><span><strong>Certification:</strong> UL</span><br><span><strong>Features:</strong> Star chandelier Iron retro Minimalist</span><br><span><strong>Installation Type:</strong> Semiflush Mount</span><br><span><strong>Item Type:</strong> Chandeliers</span><br><span><strong>Body Material:</strong> iron</span><br><span><strong>Warranty:</strong> 1 year</span><br><span><strong>Style:</strong> Contemporary</span><br><span><strong>Light Source:</strong> LED Bulbs</span><br><span><strong>Shade Direction:</strong> None</span><br><span><strong>Model:</strong> stair chandelier Nordic Loft Minimalist</span><br><span><strong>Color:</strong> White Black Gold</span></p>",LUXURY FURNITURE,"",Lighting,true,Lampshade Color,WHITE,Size,6 sockets,,,31861413-white-6-sockets,0.0,,deny,manual,232.10,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307897.jpg?v=1599525418,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307907.jpg?v=1599525418,kg,,,active
vintage-metal-star-chandelier,,,,,,,,black golden holder,,8 sockets,,,31861413-black-golden-holder-8-sockets,0.0,,deny,manual,285.90,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307903.jpg?v=1599525418,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307903.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,black golden holder,,6 sockets,,,31861413-black-golden-holder-6-sockets,0.0,,deny,manual,245.50,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307904.jpg?v=1599525418,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307903.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,WHITE,,10 sockets,,,31861413-white-10-sockets,0.0,,deny,manual,312.70,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307905.jpg?v=1599525418,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307907.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,WHITE,,8 sockets,,,31861413-white-8-sockets,0.0,,deny,manual,267.90,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1389310932.jpg?v=1599525418,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307907.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,Gold,,10 sockets,,,31861413-gold-10-sockets,0.0,,deny,manual,384.40,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307907.jpg?v=1599525418,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307906.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,Gold,,8 sockets,,,31861413-gold-8-sockets,0.0,,deny,manual,354.90,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307898.jpg?v=1599525418,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307906.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,Gold,,6 sockets,,,31861413-gold-6-sockets,0.0,,deny,manual,325.30,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307906.jpg?v=1599525418,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307906.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,black golden holder,,10 sockets,,,31861413-black-golden-holder-10-sockets,0.0,,deny,manual,330.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307900.jpg?v=1599525418,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307903.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,white golden holder,,10 sockets,,,31861413-white-golden-holder-10-sockets,0.0,,deny,manual,330.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307899.jpg?v=1599525418,10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307904.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,white golden holder,,8 sockets,,,31861413-white-golden-holder-8-sockets,0.0,,deny,manual,285.90,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307904.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,white golden holder,,6 sockets,,,31861413-white-golden-holder-6-sockets,0.0,,deny,manual,245.50,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307904.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,black  holder,,6 sockets,,,31861413-black-holder-6-sockets,0.0,,deny,manual,232.10,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307905.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,black  holder,,10 sockets,,,31861413-black-holder-10-sockets,0.0,,deny,manual,312.70,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307905.jpg?v=1599525418,kg,,,
vintage-metal-star-chandelier,,,,,,,,black  holder,,8 sockets,,,31861413-black-holder-8-sockets,0.0,,deny,manual,267.90,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1366307905.jpg?v=1599525418,kg,,,
modern-led-desk-lamp,Modern LED Desk Lamp,"<p></p><p><!--?xml version=""1.0"" encoding=""UTF-8""?-->Light up your desk to its extent. Illuminate any modern home the right way. Look no further. Contact our experienced customer service staff, if you have any inquiries before placing an order. Your satisfaction is our number one priority. Free worldwide shipping.<span><strong><br></strong></span></p><p><span><strong>Brand Name:</strong> LONKOEY</span><br><span><strong>Is Bulbs Included:</strong> Yes</span><br><span><strong>Application:</strong> Bed Room</span><br><span><strong>Body Color:</strong> black</span><br><span><strong>Certification:</strong> CCC</span><br><span><strong>Certification:</strong> ce</span><br><span><strong>Shade Direction:</strong> up</span><br><span><strong>Model Number:</strong> TL-1201</span><br><span><strong>Base Type:</strong> Wedge</span><br><span><strong>Is Dimmable:</strong> No</span><br><span><strong>Body Material:</strong> Aluminum</span><br><span><strong>Body Material:</strong> PC</span><br><span><strong>Plug Type:</strong> EU Plug</span><br><span><strong>Voltage:</strong> 90-260V</span><br><span><strong>Voltage:</strong> 110V</span><br><span><strong>Voltage:</strong> 220V</span><br><span><strong>Switch Type:</strong> ON/OFF</span><br><span><strong>Light Source:</strong> LED Bulbs</span><br><span><strong>Style:</strong> Modern</span><br><span><strong>Finish:</strong> iron</span><br><span><strong>Power Source:</strong> AC</span><br><span><strong>Technics:</strong> Painted</span><br><span><strong>Frame Color:</strong> black</span><br><span><strong>Shade Type:</strong> Shadeless</span><br><span><strong>Wattage:</strong> 11-15W</span><br><span><strong>Material:</strong> Plastic</span><br><span><strong>Item Type:</strong> Table Lamps</span><br><span><strong>Warranty:</strong> 1 year</span></p>",LUXURY FURNITURE,"",Lighting,true,Lampshade Color,A White US Plug,Emitting Color,Dimmable with RC,,,21521081-a-white-us-plug-dimmable-with-rc,0.0,,deny,manual,538.20,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1379888676.jpg?v=1599525402,1,,false,,,,,,,,,,,,,,,,,kg,,,active
modern-led-desk-lamp,,,,,,,,A White US Plug,,Natural Light No-Dim,,,21521081-a-white-us-plug-natural-light-no-dim,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285398.jpg?v=1599525402,2,,,,,,,,,,,,,,,,,,,kg,,,
modern-led-desk-lamp,,,,,,,,A White US Plug,,Warm White No-Dimmab,,,21521081-a-white-us-plug-warm-white-no-dimmab,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285400.jpg?v=1599525402,3,,,,,,,,,,,,,,,,,,,kg,,,
modern-led-desk-lamp,,,,,,,,A White US Plug,,Cool White No-Dimmab,,,21521081-a-white-us-plug-cool-white-no-dimmab,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285409.jpg?v=1599525402,4,,,,,,,,,,,,,,,,,,,kg,,,
modern-led-desk-lamp,,,,,,,,A White EU Plug,,Dimmable with RC,,,21521081-a-white-eu-plug-dimmable-with-rc,0.0,,deny,manual,538.20,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285406.jpg?v=1599525402,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285398.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,A White EU Plug,,Natural Light No-Dim,,,21521081-a-white-eu-plug-natural-light-no-dim,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285401.jpg?v=1599525402,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285398.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,A White EU Plug,,Warm White No-Dimmab,,,21521081-a-white-eu-plug-warm-white-no-dimmab,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285399.jpg?v=1599525402,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285398.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,A White EU Plug,,Cool White No-Dimmab,,,21521081-a-white-eu-plug-cool-white-no-dimmab,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285408.jpg?v=1599525402,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285398.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,A Black US Plug,,Dimmable with RC,,,21521081-a-black-us-plug-dimmable-with-rc,0.0,,deny,manual,538.20,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1154923305.jpg?v=1599525402,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285399.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,A Black US Plug,,Natural Light No-Dim,,,21521081-a-black-us-plug-natural-light-no-dim,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285411.jpg?v=1599525402,10,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285399.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,A Black US Plug,,Warm White No-Dimmab,,,21521081-a-black-us-plug-warm-white-no-dimmab,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285410.jpg?v=1599525402,11,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285399.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,A Black US Plug,,Cool White No-Dimmab,,,21521081-a-black-us-plug-cool-white-no-dimmab,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1379888677.jpg?v=1599525402,12,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285399.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,A Black EU Plug,,Dimmable with RC,,,21521081-a-black-eu-plug-dimmable-with-rc,0.0,,deny,manual,538.20,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285405.jpg?v=1599525402,13,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285400.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,A Black EU Plug,,Natural Light No-Dim,,,21521081-a-black-eu-plug-natural-light-no-dim,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285402.jpg?v=1599525402,14,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285400.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,A Black EU Plug,,Warm White No-Dimmab,,,21521081-a-black-eu-plug-warm-white-no-dimmab,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285407.jpg?v=1599525402,15,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285400.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,A Black EU Plug,,Cool White No-Dimmab,,,21521081-a-black-eu-plug-cool-white-no-dimmab,0.0,,deny,manual,484.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1154923309.jpg?v=1599525403,16,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285400.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,B White US Plug,,Dimmable with RC,,,21521081-b-white-us-plug-dimmable-with-rc,0.0,,deny,manual,495.40,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285403.jpg?v=1599525403,17,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285401.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,B White US Plug,,Natural Light No-Dim,,,21521081-b-white-us-plug-natural-light-no-dim,0.0,,deny,manual,452.30,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285404.jpg?v=1599525403,18,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285401.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,B White US Plug,,Warm White No-Dimmab,,,21521081-b-white-us-plug-warm-white-no-dimmab,0.0,,deny,manual,452.30,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1154923312.jpg?v=1599525403,19,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285401.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,B White US Plug,,Cool White No-Dimmab,,,21521081-b-white-us-plug-cool-white-no-dimmab,0.0,,deny,manual,452.30,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1154923307.jpg?v=1599525403,20,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285401.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,B White EU Plug,,Dimmable with RC,,,21521081-b-white-eu-plug-dimmable-with-rc,0.0,,deny,manual,495.40,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285402.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,B White EU Plug,,Natural Light No-Dim,,,21521081-b-white-eu-plug-natural-light-no-dim,0.0,,deny,manual,452.30,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285402.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,B White EU Plug,,Warm White No-Dimmab,,,21521081-b-white-eu-plug-warm-white-no-dimmab,0.0,,deny,manual,452.30,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285402.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,B White EU Plug,,Cool White No-Dimmab,,,21521081-b-white-eu-plug-cool-white-no-dimmab,0.0,,deny,manual,452.30,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285402.jpg?v=1599525402,kg,,,
modern-led-desk-lamp,,,,,,,,B Black US Plug,,Dimmable with RC,,,21521081-b-black-us-plug-dimmable-with-rc,0.0,,deny,manual,495.40,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285403.jpg?v=1599525403,kg,,,
modern-led-desk-lamp,,,,,,,,B Black US Plug,,Natural Light No-Dim,,,21521081-b-black-us-plug-natural-light-no-dim,0.0,,deny,manual,452.30,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285403.jpg?v=1599525403,kg,,,
modern-led-desk-lamp,,,,,,,,B Black US Plug,,Warm White No-Dimmab,,,21521081-b-black-us-plug-warm-white-no-dimmab,0.0,,deny,manual,452.30,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285403.jpg?v=1599525403,kg,,,
modern-led-desk-lamp,,,,,,,,B Black US Plug,,Cool White No-Dimmab,,,21521081-b-black-us-plug-cool-white-no-dimmab,0.0,,deny,manual,452.30,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285403.jpg?v=1599525403,kg,,,
modern-led-desk-lamp,,,,,,,,B Black EU Plug,,Dimmable with RC,,,21521081-b-black-eu-plug-dimmable-with-rc,0.0,,deny,manual,495.40,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285404.jpg?v=1599525403,kg,,,
modern-led-desk-lamp,,,,,,,,B Black EU Plug,,Natural Light No-Dim,,,21521081-b-black-eu-plug-natural-light-no-dim,0.0,,deny,manual,452.30,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285404.jpg?v=1599525403,kg,,,
modern-led-desk-lamp,,,,,,,,B Black EU Plug,,Warm White No-Dimmab,,,21521081-b-black-eu-plug-warm-white-no-dimmab,0.0,,deny,manual,452.30,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285404.jpg?v=1599525403,kg,,,
modern-led-desk-lamp,,,,,,,,B Black EU Plug,,Cool White No-Dimmab,,,21521081-b-black-eu-plug-cool-white-no-dimmab,0.0,,deny,manual,452.30,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285404.jpg?v=1599525403,kg,,,
modern-led-desk-lamp,,,,,,,,C White US Plug,,Dimmable with RC,,,21521081-c-white-us-plug-dimmable-with-rc,0.0,,deny,manual,538.20,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1368285405.jpg?v=1599525402,kg,,,
